Type,School Year,County,District,School,Agency Name,Attendance Rate,DataAsOf
SC,20072008,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9759,06/09/2021
SC,20082009,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9701,06/09/2021
SC,20092010,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9584,06/09/2021
SC,20102011,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9618,06/09/2021
SC,20112012,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9680,06/09/2021
SC,20122013,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9747,06/09/2021
SC,20132014,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9578,06/09/2021
SC,20142015,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9569,06/09/2021
SC,20152016,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9562,06/09/2021
SC,20162017,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9539,06/09/2021
SC,20172018,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9563,06/09/2021
SC,20182019,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9577,06/09/2021
SC,20192020,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9557,06/09/2021
SC,20202021,32,0046,002,MAYWOOD ELEMENTARY SCHOOL,0.9602,08/27/2021
DI,20062007,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9714,11/09/2012
DI,20072008,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9873,11/09/2012
DI,20082009,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9873,11/09/2012
DI,20092010,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9889,11/09/2012
DI,20102011,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9818,11/09/2012
DI,20112012,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9619,11/09/2012
DI,20122013,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9584,07/03/2013
DI,20132014,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9599,07/07/2014
DI,20142015,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9539,08/18/2015
DI,20152016,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9519,12/12/2016
DI,20162017,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9454,03/22/2018
DI,20172018,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9290,08/10/2018
DI,20182019,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9439,08/27/2019
DI,20192020,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9378,09/29/2020
DI,20202021,32,0095,000,EUSTIS-FARNAM PUBLIC SCHOOLS,0.9466,08/27/2021
SC,20072008,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9752,06/09/2021
SC,20082009,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9746,06/09/2021
SC,20092010,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9785,06/09/2021
SC,20102011,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9816,06/09/2021
SC,20112012,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9640,06/09/2021
SC,20122013,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9606,06/09/2021
SC,20132014,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9569,06/09/2021
SC,20142015,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9508,06/09/2021
SC,20152016,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9428,06/09/2021
SC,20162017,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9384,06/09/2021
SC,20172018,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9127,06/09/2021
SC,20182019,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9350,06/09/2021
SC,20192020,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9285,06/09/2021
SC,20202021,32,0095,001,EUSTIS-FARNAM HIGH SCHOOL,0.9352,08/27/2021
SC,20072008,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9997,06/09/2021
SC,20082009,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,-1.0000,06/09/2021
SC,20092010,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9999,06/09/2021
SC,20102011,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9819,06/09/2021
SC,20112012,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9599,06/09/2021
SC,20122013,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9560,06/09/2021
SC,20132014,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9633,06/09/2021
SC,20142015,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9570,06/09/2021
SC,20152016,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9614,06/09/2021
SC,20162017,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9521,06/09/2021
SC,20172018,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9459,06/09/2021
SC,20182019,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9520,06/09/2021
SC,20192020,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9461,06/09/2021
SC,20202021,32,0095,004,ELEMENTARY SCHOOL AT EUSTIS,0.9565,08/27/2021
DI,20062007,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9555,11/09/2012
DI,20072008,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9560,11/09/2012
DI,20082009,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9509,11/09/2012
DI,20092010,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9518,11/09/2012
DI,20102011,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9541,11/09/2012
DI,20112012,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9579,11/09/2012
DI,20122013,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9516,07/03/2013
DI,20132014,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9539,07/07/2014
DI,20142015,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9428,08/18/2015
DI,20152016,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9535,12/12/2016
DI,20162017,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9568,03/22/2018
DI,20172018,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9513,08/10/2018
DI,20182019,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9147,08/27/2019
DI,20192020,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9372,09/29/2020
DI,20202021,32,0125,000,MEDICINE VALLEY PUBLIC SCHOOLS,0.9369,08/27/2021
SC,20072008,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCH,0.9524,06/09/2021
SC,20082009,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCH,0.9398,06/09/2021
SC,20092010,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCH,0.9464,06/09/2021
SC,20102011,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCH,0.9467,06/09/2021
SC,20112012,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9527,06/09/2021
SC,20122013,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9476,06/09/2021
SC,20132014,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9500,06/09/2021
SC,20142015,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9409,06/09/2021
SC,20152016,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9517,06/09/2021
SC,20162017,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9480,06/09/2021
SC,20172018,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9516,06/09/2021
SC,20182019,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.8742,06/09/2021
SC,20192020,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9360,06/09/2021
SC,20202021,32,0125,001,MEDICINE VALLEY JR-SR HIGH SCHOOL,0.9294,08/27/2021
SC,20072008,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9592,06/09/2021
SC,20082009,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9616,06/09/2021
SC,20092010,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9570,06/09/2021
SC,20102011,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9611,06/09/2021
SC,20112012,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9633,06/09/2021
SC,20122013,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9563,06/09/2021
SC,20132014,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9591,06/09/2021
SC,20142015,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9451,06/09/2021
SC,20152016,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9556,06/09/2021
SC,20162017,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9662,06/09/2021
SC,20172018,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9511,06/09/2021
SC,20182019,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9506,06/09/2021
SC,20192020,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9380,06/09/2021
SC,20202021,32,0125,003,MEDICINE VALLEY ELEMENTARY,0.9420,08/27/2021
DI,20062007,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9612,11/09/2012
DI,20072008,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9614,11/09/2012
DI,20082009,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9589,11/09/2012
DI,20092010,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9562,11/09/2012
DI,20102011,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9584,11/09/2012
DI,20112012,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9587,11/09/2012
DI,20122013,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9580,07/03/2013
DI,20132014,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9568,07/07/2014
DI,20142015,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9531,08/18/2015
DI,20152016,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9540,12/12/2016
DI,20162017,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9495,03/22/2018
DI,20172018,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9389,08/10/2018
DI,20182019,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9576,08/27/2019
DI,20192020,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9518,09/29/2020
DI,20202021,33,0018,000,ARAPAHOE PUBLIC SCHOOLS,0.9443,08/27/2021
SC,20072008,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9567,06/09/2021
SC,20082009,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9524,06/09/2021
SC,20092010,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9469,06/09/2021
SC,20102011,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9518,06/09/2021
SC,20112012,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9505,06/09/2021
SC,20122013,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9474,06/09/2021
SC,20132014,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9424,06/09/2021
SC,20142015,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9357,06/09/2021
SC,20152016,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9430,06/09/2021
SC,20162017,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9465,06/09/2021
SC,20172018,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9319,06/09/2021
SC,20182019,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9460,06/09/2021
SC,20192020,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9402,06/09/2021
SC,20202021,33,0018,001,ARAPAHOE HIGH SCHOOL,0.9337,08/27/2021
SC,20072008,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9658,06/09/2021
SC,20082009,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9657,06/09/2021
SC,20092010,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9655,06/09/2021
SC,20102011,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9654,06/09/2021
SC,20112012,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9661,06/09/2021
SC,20122013,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9680,06/09/2021
SC,20132014,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9693,06/09/2021
SC,20142015,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9670,06/09/2021
SC,20152016,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9620,06/09/2021
SC,20162017,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9517,06/09/2021
SC,20172018,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9446,06/09/2021
SC,20182019,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9668,06/09/2021
SC,20192020,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9612,06/09/2021
SC,20202021,33,0018,002,ARAPAHOE ELEMENTARY SCHOOL,0.9538,08/27/2021
DI,20062007,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9463,11/09/2012
DI,20072008,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9659,11/09/2012
DI,20082009,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9777,11/09/2012
DI,20092010,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9654,11/09/2012
DI,20102011,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9613,11/09/2012
DI,20112012,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9658,11/09/2012
DI,20122013,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9522,07/03/2013
DI,20132014,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9645,07/07/2014
DI,20142015,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9650,08/18/2015
DI,20152016,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9536,12/12/2016
DI,20162017,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9513,03/22/2018
DI,20172018,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9557,08/10/2018
DI,20182019,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9582,08/27/2019
DI,20192020,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9518,09/29/2020
DI,20202021,33,0021,000,CAMBRIDGE PUBLIC SCHOOLS,0.9401,08/27/2021
SC,20072008,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9397,06/09/2021
SC,20082009,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9535,06/09/2021
SC,20092010,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9472,06/09/2021
SC,20102011,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9566,06/09/2021
SC,20112012,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9594,06/09/2021
SC,20122013,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9477,06/09/2021
SC,20132014,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9499,06/09/2021
SC,20142015,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9489,06/09/2021
SC,20152016,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9426,06/09/2021
SC,20162017,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9391,06/09/2021
SC,20172018,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9457,06/09/2021
SC,20182019,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9454,06/09/2021
SC,20192020,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9370,06/09/2021
SC,20202021,33,0021,001,CAMBRIDGE HIGH SCHOOL,0.9193,08/27/2021
SC,20072008,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9783,06/09/2021
SC,20082009,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,-1.0000,06/09/2021
SC,20092010,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9825,06/09/2021
SC,20102011,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9655,06/09/2021
SC,20112012,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9720,06/09/2021
SC,20122013,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9564,06/09/2021
SC,20132014,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9791,06/09/2021
SC,20142015,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9633,06/09/2021
SC,20152016,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9629,06/09/2021
SC,20162017,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9628,06/09/2021
SC,20172018,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9680,06/09/2021
SC,20182019,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9820,06/09/2021
SC,20192020,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9711,06/09/2021
SC,20202021,33,0021,002,CAMBRIDGE ELEMENTARY SCHOOL,0.9565,08/27/2021
SC,20152016,33,0021,003,CAMBRIDGE MIDDLE SCHOOL,0.9551,06/09/2021
SC,20162017,33,0021,003,CAMBRIDGE MIDDLE SCHOOL,0.9539,06/09/2021
SC,20172018,33,0021,003,CAMBRIDGE MIDDLE SCHOOL,0.9537,06/09/2021
SC,20182019,33,0021,003,CAMBRIDGE MIDDLE SCHOOL,0.9487,06/09/2021
SC,20192020,33,0021,003,CAMBRIDGE MIDDLE SCHOOL,0.9489,06/09/2021
SC,20202021,33,0021,003,CAMBRIDGE MIDDLE SCHOOL,0.9425,08/27/2021
DI,20062007,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9499,11/09/2012
DI,20072008,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9457,11/09/2012
DI,20082009,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9474,11/09/2012
DI,20092010,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9421,11/09/2012
DI,20102011,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9276,11/09/2012
DI,20112012,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9364,11/09/2012
DI,20122013,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9305,07/03/2013
DI,20132014,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9322,07/07/2014
DI,20142015,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9279,08/18/2015
DI,20152016,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9462,12/12/2016
DI,20162017,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9461,03/22/2018
DI,20172018,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9428,08/10/2018
DI,20182019,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9258,08/27/2019
DI,20192020,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9588,09/29/2020
DI,20202021,33,0540,000,SOUTHERN VALLEY SCHOOLS,0.9345,08/27/2021
SC,20072008,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9303,06/09/2021
SC,20082009,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9360,06/09/2021
SC,20092010,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9341,06/09/2021
SC,20102011,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9043,06/09/2021
SC,20112012,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9130,06/09/2021
SC,20122013,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9071,06/09/2021
SC,20132014,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9074,06/09/2021
SC,20142015,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9006,06/09/2021
SC,20152016,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9376,06/09/2021
SC,20162017,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9394,06/09/2021
SC,20172018,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9325,06/09/2021
SC,20182019,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.8821,06/09/2021
SC,20192020,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9393,06/09/2021
SC,20202021,33,0540,001,SOUTHERN VALLEY JR/SR HIGH,0.9222,08/27/2021
SC,20072008,33,0540,002,SO VALLEY ELEM AT OXFORD,0.9640,06/09/2021
SC,20072008,33,0540,004,SO VALLEY ELEM AT BEAVER CITY,0.9580,06/09/2021
SC,20072008,33,0540,006,SO VALLEY ELEM AT ORLEANS,0.9656,06/09/2021
SC,20082009,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9595,06/09/2021
SC,20092010,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9509,06/09/2021
SC,20102011,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9525,06/09/2021
SC,20112012,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9603,06/09/2021
SC,20122013,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9533,06/09/2021
SC,20132014,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9575,06/09/2021
SC,20142015,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9568,06/09/2021
SC,20152016,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9556,06/09/2021
SC,20162017,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9540,06/09/2021
SC,20172018,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9546,06/09/2021
SC,20182019,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9770,06/09/2021
SC,20192020,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9799,06/09/2021
SC,20202021,33,0540,007,SO VALLEY ELEMENTARY SCHOOL,0.9461,08/27/2021
DI,20062007,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9557,11/09/2012
DI,20072008,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9521,11/09/2012
DI,20082009,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9508,11/09/2012
DI,20092010,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9491,11/09/2012
DI,20102011,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9488,11/09/2012
DI,20112012,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9383,11/09/2012
DI,20122013,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9342,07/03/2013
DI,20132014,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9429,07/07/2014
DI,20142015,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9412,08/18/2015
DI,20152016,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9451,12/12/2016
DI,20162017,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9366,03/22/2018
DI,20172018,34,0001,000,SOUTHERN SCHOOL DIST 1,0.9261,08/10/2018
DI,20182019,34,0001,000,SOUTHERN SCHOOL DISTRICT 1,0.9187,08/27/2019
DI,20192020,34,0001,000,SOUTHERN SCHOOL DISTRICT 1,0.9175,09/29/2020
DI,20202021,34,0001,000,SOUTHERN SCHOOL DISTRICT 1,0.8936,08/27/2021
SC,20072008,34,0001,001,SOUTHERN HIGH SCHOOL,0.9395,06/09/2021
SC,20082009,34,0001,001,SOUTHERN HIGH SCHOOL,0.9351,06/09/2021
SC,20092010,34,0001,001,SOUTHERN HIGH SCHOOL,0.9392,06/09/2021
SC,20102011,34,0001,001,SOUTHERN HIGH SCHOOL,0.9388,06/09/2021
SC,20112012,34,0001,001,SOUTHERN HIGH SCHOOL,0.9301,06/09/2021
SC,20122013,34,0001,001,SOUTHERN HIGH SCHOOL,0.9206,06/09/2021
SC,20132014,34,0001,001,SOUTHERN HIGH SCHOOL,0.9288,06/09/2021
SC,20142015,34,0001,001,SOUTHERN HIGH SCHOOL,0.9393,06/09/2021
SC,20152016,34,0001,001,SOUTHERN HIGH SCHOOL,0.9416,06/09/2021
SC,20162017,34,0001,001,SOUTHERN HIGH SCHOOL,0.9284,06/09/2021
SC,20172018,34,0001,001,SOUTHERN HIGH SCHOOL,0.9176,06/09/2021
SC,20182019,34,0001,001,SOUTHERN HIGH SCHOOL,0.8970,06/09/2021
SC,20192020,34,0001,001,SOUTHERN JR-SR HIGH SCHOOL,0.8975,06/09/2021
SC,20202021,34,0001,001,SOUTHERN JR-SR HIGH SCHOOL,0.8784,08/27/2021
SC,20072008,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9625,06/09/2021
SC,20082009,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9651,06/09/2021
SC,20092010,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9579,06/09/2021
SC,20102011,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9587,06/09/2021
SC,20112012,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9464,06/09/2021
SC,20122013,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9482,06/09/2021
SC,20132014,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9574,06/09/2021
SC,20142015,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9482,06/09/2021
SC,20152016,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9486,06/09/2021
SC,20162017,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9445,06/09/2021
SC,20172018,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9342,06/09/2021
SC,20182019,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9388,06/09/2021
SC,20192020,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9378,06/09/2021
SC,20202021,34,0001,002,SOUTHERN ELEMENTARY SCHOOL,0.9086,08/27/2021
DI,20062007,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9498,11/09/2012
DI,20072008,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9601,11/09/2012
DI,20082009,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9647,11/09/2012
DI,20092010,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9585,11/09/2012
DI,20102011,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9608,11/09/2012
DI,20112012,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9611,11/09/2012
DI,20122013,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9569,07/03/2013
DI,20132014,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9477,07/07/2014
DI,20142015,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9473,08/18/2015
DI,20152016,34,0015,000,BEATRICE PUBLIC SCHOOLS,0.9489,12/12/2016
